date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2018-10-18,269.29,271.00,263.00,263.91,5421184,-7.87,-2.90%,263.91,1443610182.86,65626
2018-10-17,282.40,282.70,265.8032,271.78,8655542,-4.81,-1.74%,271.78,2355297107.33,112253
2018-10-16,265.70,277.375,262.24,276.59,9526401,17.00,6.55%,276.59,2586699519.55,117166
2018-10-15,259.06,263.28,254.5367,259.59,6199965,0.81,0.31%,259.59,1604579666.44,72035
2018-10-12,261.00,261.99,252.01,258.78,7201404,6.55,2.60%,258.78,1850431190.93,96403
2018-10-11,257.53,262.25,249.03,252.23,8167738,-4.65,-1.81%,252.23,2071952178.65,110944
2018-10-10,264.61,265.51,247.77,256.88,12815278,-5.92,-2.25%,256.88,3269713890.97,172341
2018-10-09,255.25,266.77,253.30,262.80,12060574,12.24,4.89%,262.80,3153811782.77,162453
2018-10-08,264.52,267.7599,249.00,250.56,13472653,-11.39,-4.35%,250.56,3439672009.91,189021
2018-10-05,274.65,274.88,260.00,261.95,17944537,-19.88,-7.05%,261.95,4764178893.23,235854
2018-10-04,293.95,294.00,277.67,281.83,9814212,-12.97,-4.40%,281.83,2778821973.71,130858
2018-10-03,303.33,304.60,291.57,294.80,7994988,-6.22,-2.07%,294.80,2366206450.34,88613
2018-10-02,313.95,316.84,299.15,301.02,11743511,-9.68,-3.12%,301.02,3597231962.30,132571
2018-10-01,305.77,311.44,301.05,310.70,21777597,45.93,17.35%,310.70,6698970680.13,241266
2018-09-28,270.26,278.00,260.555,264.77,33649694,-42.75,-13.90%,264.77,9049757789.78,387867
2018-09-27,312.90,314.96,306.91,307.52,8509084,-2.06,-0.67%,307.52,2636446060.46,119789
2018-09-26,301.91,313.89,301.1093,309.58,7843216,8.59,2.85%,309.58,2420725864.63,96016
2018-09-25,300.00,304.60,296.50,300.99,4481729,1.31,0.44%,300.99,1343055258.62,53557
2018-09-24,298.48,302.9993,293.58,299.68,4842961,0.58,0.19%,299.68,1445742670.86,59342
2018-09-21,297.70,300.58,295.37,299.10,5050478,0.77,0.26%,299.10,1505125999.11,57474
2018-09-20,303.56,305.98,293.33,298.33,7349422,-0.69,-0.23%,298.33,2201525298.43,88737
2018-09-19,280.51,300.00,280.50,299.02,8294917,14.06,4.93%,299.02,2422411917.42,101955
2018-09-18,296.69,302.64,275.50,284.96,16547522,-9.88,-3.35%,284.96,4743146261.29,192938
2018-09-17,290.04,300.87,288.13,294.84,6887577,-0.36,-0.12%,294.84,2033905172.95,80602
2018-09-14,288.76,297.3256,286.52,295.20,6765612,5.74,1.98%,295.20,1983020308.04,90765
2018-09-13,288.02,295.00,285.18,289.46,6340336,-1.08,-0.37%,289.46,1836358109.63,80973
2018-09-12,281.44,292.50,278.6463,290.54,10015427,11.10,3.97%,290.54,2881939760.24,126711
2018-09-11,279.47,282.00,273.55,279.44,9169989,-6.06,-2.12%,279.44,2541855798.03,106576
2018-09-10,273.26,286.03,271.00,285.50,14283528,22.26,8.46%,285.50,3968782024.63,156183
2018-09-07,260.10,268.35,252.2548,263.24,22491931,-17.71,-6.30%,263.24,5886350981.42,260092
2018-09-06,284.80,291.17,278.88,280.95,7480760,0.21,0.07%,280.95,2124446736.67,92478
2018-09-05,285.05,286.78,277.18,280.74,7720821,-8.21,-2.84%,280.74,2169894756.23,110285
2018-09-04,296.94,298.19,288.00,288.95,8350469,-12.71,-4.21%,288.95,2442489260.46,112777
2018-08-31,302.00,305.3082,298.60,301.66,5375104,-1.49,-0.49%,301.66,1617080467.65,70243
2018-08-30,302.26,304.60,297.72,303.15,7216706,-1.86,-0.61%,303.15,2169563289.87,90845
2018-08-29,310.27,311.85,303.69,305.01,7447392,-6.85,-2.20%,305.01,2284070211.18,82227
2018-08-28,318.41,318.88,311.19,311.86,7649091,-7.41,-2.32%,311.86,2406796878.26,80308
2018-08-27,318.00,322.435,308.81,319.27,13079288,-3.55,-1.10%,319.27,4131184486.71,134354
2018-08-24,320.70,323.85,319.40,322.82,3602564,2.72,0.85%,322.82,1159649442.68,43459
2018-08-23,319.14,327.32,318.10,320.10,5147286,-1.54,-0.48%,320.10,1659167480.62,51965
2018-08-22,320.87,323.88,314.67,321.64,5945955,-0.26,-0.08%,321.64,1898419660.50,61536
2018-08-21,310.61,324.79,309.00,321.90,13172230,13.46,4.36%,321.90,4196406135.51,139915
2018-08-20,291.7035,308.50,288.20,308.44,17402335,2.94,0.96%,308.44,5228830366.24,210793
2018-08-17,323.50,326.77,303.53,305.50,18958612,-29.95,-8.93%,305.50,5888936306.70,223176
2018-08-16,339.91,342.28,333.82,335.45,6064033,-3.24,-0.96%,335.45,2045780425.62,73885
2018-08-15,341.9059,344.49,332.14,338.69,9101258,-8.95,-2.57%,338.69,3075328457.05,115317
2018-08-14,358.45,359.1995,347.10,347.64,6986427,-8.77,-2.46%,347.64,2471087220.23,77379
2018-08-13,361.13,363.19,349.02,356.41,10463881,0.92,0.26%,356.41,3728623617.97,116537
2018-08-10,354.00,360.00,346.00,355.49,11552044,3.04,0.86%,355.49,4086269313.49,119931
2018-08-09,365.55,367.01,345.73,352.45,17183811,-17.89,-4.83%,352.45,6103315420.98,195136
2018-08-08,369.09,382.64,367.12,370.34,24571163,-9.23,-2.43%,370.34,9194861028.16,278774
2018-08-07,343.84,387.46,339.1501,379.57,30875768,37.58,10.99%,379.57,11235333661.91,332458
2018-08-06,345.46,354.98,341.82,341.99,8564331,-6.18,-1.77%,341.99,2988393732.69,94745
2018-08-03,347.81,355.00,342.53,348.17,13656486,-1.37,-0.39%,348.17,4767069008.10,173424
2018-08-02,328.44,349.99,323.16,349.54,23214962,48.70,16.19%,349.54,7803878272.29,263307
2018-08-01,297.99,303.00,293.00,300.84,10129430,2.70,0.91%,300.84,3027877060.28,122540
2018-07-31,292.25,298.32,289.07,298.14,5076916,7.97,2.75%,298.14,1498391382.71,60450
2018-07-30,295.90,296.10,286.13,290.17,6814072,-7.01,-2.36%,290.17,1981158869.55,89816
2018-07-27,307.25,307.6933,295.3404,297.18,5703326,-9.47,-3.09%,297.18,1709856541.65,71169
2018-07-26,304.85,310.70,303.6411,306.65,4630522,-2.09,-0.68%,306.65,1419234345.50,53656
2018-07-25,296.74,309.62,294.5025,308.74,7094180,11.31,3.80%,308.74,2148365347.64,78937
2018-07-24,304.4209,307.7171,292.5452,297.43,9590784,-5.77,-1.90%,297.43,2859865657.18,110867
2018-07-23,301.84,305.50,292.8601,303.20,10992947,-10.38,-3.31%,303.20,3299903108.62,137333
2018-07-20,321.23,323.24,311.7093,313.58,5166547,-6.65,-2.08%,313.58,1632682733.92,57243
2018-07-19,316.33,323.54,314.01,320.23,5915345,-3.62,-1.12%,320.23,1882502350.47,61499
2018-07-18,325.00,325.50,316.25,323.85,5624211,1.16,0.36%,323.85,1810740169.76,58360
2018-07-17,308.81,324.74,308.50,322.69,6996232,12.59,4.06%,322.69,2223623624.52,88194
2018-07-16,311.71,315.16,306.25,310.10,7818655,-8.77,-2.75%,310.10,2416404452.36,83832
2018-07-13,315.58,319.5849,309.25,318.87,5875770,2.16,0.68%,318.87,1851370275.01,60943
2018-07-12,321.43,323.23,312.77,316.71,5721166,-2.25,-0.71%,316.71,1809123375.40,72916
2018-07-11,315.80,321.94,315.07,318.96,4884076,-3.51,-1.09%,318.96,1555548012.64,53221
2018-07-10,324.56,327.6771,319.20,322.47,9471498,3.96,1.24%,322.47,3059083975.08,100119
2018-07-09,311.99,318.52,308.00,318.51,7596753,9.61,3.11%,318.51,2380516537.33,89333
2018-07-06,304.9545,312.07,302.00,308.90,8865451,-0.26,-0.08%,308.90,2729931367.05,92707
2018-07-05,313.76,314.39,296.22,309.16,17476374,-1.70,-0.55%,309.16,5350079195.34,198122
2018-07-03,331.75,332.49,309.69,310.86,12282638,-24.21,-7.23%,310.86,3921234908.25,145080
2018-07-02,360.07,364.78,329.85,335.07,18759765,-7.88,-2.30%,335.07,6456501476.92,195543
2018-06-29,353.33,353.86,342.41,342.95,6492396,-6.98,-1.99%,342.95,2257529288.91,69616
2018-06-28,348.66,357.02,346.11,349.93,8398005,5.43,1.58%,349.93,2962177084.22,92991
2018-06-27,345.00,350.79,339.50,344.50,8333727,2.50,0.73%,344.50,2883416447.83,90606
2018-06-26,336.054,343.55,325.799,342.00,7452487,8.99,2.70%,342.00,2498040277.62,82904
2018-06-25,330.12,338.47,327.50,333.01,6931304,-0.62,-0.19%,333.01,2301933371.48,89613
2018-06-22,351.54,352.25,332.00,333.63,10266059,-13.88,-3.99%,333.63,3468854492.07,120420
2018-06-21,362.00,366.2139,346.27,347.51,7967145,-14.71,-4.06%,347.51,2812988128.68,97185
2018-06-20,358.04,364.38,352.00,362.22,8383656,9.67,2.74%,362.22,3003317942.44,93241
2018-06-19,365.16,370.00,346.25,352.55,12761903,-18.28,-4.93%,352.55,4531596391.89,141784
2018-06-18,355.40,373.73,354.50,370.83,12073226,12.66,3.53%,370.83,4424421635.76,130809
2018-06-15,353.84,364.67,351.25,358.17,10848254,0.45,0.13%,358.17,3892809628.34,110090
2018-06-14,347.63,358.75,346.60,357.72,10981023,12.94,3.75%,357.72,3886475981.18,117727
2018-06-13,346.706,347.20,339.80,344.78,9469804,2.01,0.59%,344.78,3260377285.28,99105
2018-06-12,344.70,354.97,338.00,342.77,22347403,10.67,3.21%,342.77,7728395697.62,230677
2018-06-11,322.51,334.66,322.50,332.10,13183473,14.44,4.55%,332.10,4349476119.33,139730
2018-06-08,319.00,324.48,317.15,317.66,8205202,1.57,0.50%,317.66,2626204534.09,82436
2018-06-07,316.15,330.00,313.58,316.09,14345271,-3.41,-1.07%,316.09,4620362224.42,154330
2018-06-06,300.50,322.17,297.48,319.50,18767269,28.37,9.74%,319.50,5844842074.07,217238
2018-06-05,297.70,297.80,286.74,291.13,5995157,-5.61,-1.89%,291.13,1741966948.51,79003
2018-06-04,294.34,299.00,293.548,296.74,4797810,4.92,1.69%,296.74,1424329347.51,59863
2018-06-01,285.86,291.95,283.839,291.82,5424386,7.09,2.49%,291.82,1568919735.25,66453
2018-05-31,287.21,290.37,282.93,284.73,5919721,-6.99,-2.40%,284.73,1693141918.65,67783
2018-05-30,283.29,295.005,281.60,291.72,7489686,7.96,2.81%,291.72,2166515053.10,82575
2018-05-29,278.51,286.50,276.15,283.76,5666640,4.91,1.76%,283.76,1599947487.80,59931
2018-05-25,277.6252,279.64,275.61,278.85,3875082,1.00,0.36%,278.85,1076424184.04,44253
2018-05-24,278.40,281.11,274.89,277.85,4176708,-1.22,-0.44%,277.85,1160521151.86,44542
2018-05-23,277.76,279.9099,274.00,279.07,5985053,4.06,1.48%,279.07,1656135147.83,68534
2018-05-22,287.762,288.00,273.422,275.01,8945756,-9.48,-3.33%,275.01,2480314791.74,107700
2018-05-21,281.33,291.49,281.30,284.49,9182571,7.67,2.77%,284.49,2625541828.70,97918
2018-05-18,284.65,284.65,274.00,276.82,7251887,-7.72,-2.71%,276.82,2016230264.02,93400
2018-05-17,285.90,289.1873,283.97,284.54,4420612,-1.94,-0.68%,284.54,1265269856.52,50327
2018-05-16,283.83,288.81,281.56,286.48,5674019,2.30,0.81%,286.48,1617004517.22,65621
2018-05-15,285.01,286.96,280.50,284.18,9519173,-7.79,-2.67%,284.18,2697412955.82,110682
2018-05-14,303.32,304.94,291.62,291.97,7286804,-9.09,-3.02%,291.97,2170045360.88,83929
2018-05-11,307.70,308.88,299.08,301.06,4679649,-3.96,-1.30%,301.06,1414049210.75,58629
2018-05-10,307.4997,312.99,304.1119,305.02,5651561,-1.83,-0.60%,305.02,1741770527.64,62852
2018-05-09,300.41,307.01,300.05,306.85,5727365,4.88,1.62%,306.85,1737462151.99,59425
2018-05-08,300.7953,307.75,299.00,301.97,5930000,-0.80,-0.26%,301.97,1799971379.77,65677
2018-05-07,297.50,305.9588,295.17,302.77,8678224,8.68,2.95%,302.77,2614334280.37,90784
2018-05-04,283.00,296.86,279.52,294.09,8569354,9.64,3.39%,294.09,2480063596.62,94052
2018-05-03,278.79,288.04,275.23,284.45,17352130,-16.70,-5.55%,284.45,4874357721.43,216697
2018-05-02,298.57,306.85,297.7844,301.15,8970370,1.23,0.41%,301.15,2708693418.57,112660
2018-05-01,293.51,300.82,293.22,299.92,4625603,6.02,2.05%,299.92,1374213096.07,49171
2018-04-30,293.61,298.73,292.50,293.90,4228172,-0.175,-0.06%,293.90,1249916367.91,51250
2018-04-27,285.37,294.47,283.83,294.075,4364626,8.595,3.01%,294.075,1264495177.40,52747
2018-04-26,278.75,285.79,276.50,285.48,4356013,4.79,1.71%,285.48,1228759789.48,49800
2018-04-25,283.50,285.16,277.25,280.69,4013574,-2.77,-0.98%,280.69,1126588913.74,49050
2018-04-24,285.00,287.09,278.46,283.46,5685308,0.09,0.03%,283.46,1607720414.05,57613
2018-04-23,291.29,291.62,282.33,283.37,4893378,-6.87,-2.37%,283.37,1400166258.95,54972
2018-04-20,295.17,299.98,289.75,290.24,5627928,-9.84,-3.28%,290.24,1656336011.42,58124
2018-04-19,291.08,301.01,288.55,300.08,6090599,6.73,2.29%,300.08,1801582690.86,64057
2018-04-18,291.08,300.24,288.16,293.35,6557700,5.66,1.97%,293.35,1932450775.07,68160
2018-04-17,288.87,292.17,282.51,287.69,7000023,-3.52,-1.21%,287.69,2011856709.36,79486
2018-04-16,299.00,299.66,289.01,291.21,6338488,-9.13,-3.04%,291.21,1852234535.31,72109
2018-04-13,303.60,303.9499,295.98,300.34,7327223,6.26,2.13%,300.34,2198241623.02,73286
2018-04-12,302.32,303.95,293.68,294.08,7608769,-6.85,-2.28%,294.08,2262225617.43,75565
2018-04-11,300.7403,308.98,299.66,300.93,7482945,-3.77,-1.24%,300.93,2276174946.07,74459
2018-04-10,298.97,307.10,293.68,304.70,11024259,15.04,5.19%,304.70,3336396802.90,109950
2018-04-09,300.37,309.50,289.21,289.66,10249805,-9.64,-3.22%,289.66,3071920185.48,105087
2018-04-06,301.00,309.28,295.50,299.30,13520286,-6.42,-2.10%,299.30,4078079749.49,137693
2018-04-05,289.34,306.26,288.20,305.72,19121101,18.78,6.54%,305.72,5707774943.37,193014
2018-04-04,252.78,288.37,252.00,286.94,19896746,19.41,7.26%,286.94,5461241531.91,204273
2018-04-03,269.82,273.35,254.49,267.53,18844384,15.05,5.96%,267.53,4984002460.81,199519
2018-04-02,256.26,260.3318,244.5901,252.48,16113968,-13.65,-5.13%,252.48,4055993096.85,175216
2018-03-29,256.49,270.9599,248.21,266.13,15170749,8.35,3.24%,266.13,3930949284.43,176527
2018-03-28,264.58,268.68,252.10,257.78,21001437,-21.40,-7.67%,257.78,5463052353.29,245240
2018-03-27,304.00,304.27,277.18,279.18,13872029,-25.00,-8.22%,279.18,4005554394.21,170769
2018-03-26,307.34,307.59,291.36,304.18,8375175,2.64,0.88%,304.18,2507337739.16,111908
2018-03-23,311.25,311.61,300.45,301.54,6654899,-7.56,-2.45%,301.54,2023652852.81,81118
2018-03-22,313.89,318.82,308.18,309.10,4939771,-7.43,-2.35%,309.10,1541004593.80,56577
2018-03-21,310.25,322.44,310.19,316.53,5958411,5.98,1.93%,316.53,1894798305.22,65657
2018-03-20,314.87,316.25,308.76,310.55,4764293,-3.01,-0.96%,310.55,1485746844.52,54469
2018-03-19,316.50,320.75,309.67,313.56,7484294,-7.79,-2.42%,313.56,2348934842.13,86023
2018-03-16,325.96,327.40,319.07,321.35,6117279,-4.25,-1.31%,321.35,1970659542.23,60541
2018-03-15,329.38,332.85,321.10,325.60,6564801,-1.03,-0.32%,325.60,2142574512.34,67781
2018-03-14,336.76,339.81,323.93,326.63,7967370,-15.21,-4.45%,326.63,2637414437.61,90081
2018-03-13,344.92,345.12,336.2635,341.84,5965805,-3.67,-1.06%,341.84,2031862228.34,62879
2018-03-12,328.61,347.21,326.50,345.51,8264035,18.34,5.61%,345.51,2816208880.82,90711
2018-03-09,324.10,328.49,322.37,327.17,5506764,-1.93,-0.59%,327.17,1795412057.75,60311
2018-03-08,332.86,333.30,326.274,329.10,3566244,-3.20,-0.96%,329.10,1174940172.50,42923
2018-03-07,325.44,332.50,321.74,332.30,5007297,4.10,1.25%,332.30,1631896434.03,55652
2018-03-06,333.75,336.37,327.03,328.20,4285744,-5.15,-1.54%,328.20,1418012292.91,48093
2018-03-05,332.39,337.75,329.2929,333.35,3823769,-1.77,-0.53%,333.35,1277221615.30,45634
2018-03-02,326.98,335.22,322.97,335.12,5092829,4.19,1.27%,335.12,1677765176.66,56839
2018-03-01,345.01,348.67,330.07,330.93,6885601,-12.13,-3.54%,330.93,2315897979.42,77547
2018-02-28,352.57,355.24,342.22,343.06,6069658,-7.93,-2.26%,343.06,2106000234.48,63609
2018-02-27,356.25,359.99,350.01,350.99,4797419,-6.43,-1.80%,350.99,1700017613.77,62876
2018-02-26,353.50,359.00,352.355,357.42,4339985,5.37,1.53%,357.42,1549387304.74,49265
2018-02-23,347.83,354.99,347.10,352.05,5817387,5.88,1.70%,352.05,2048521761.03,71271
2018-02-22,335.53,347.44,334.7501,346.17,6969808,12.87,3.86%,346.17,2397639524.23,85668
2018-02-21,336.03,339.6929,333.17,333.30,3219649,-1.47,-0.44%,333.30,1084673324.44,38155
2018-02-20,334.47,340.84,331.50,334.77,4009435,-0.72,-0.21%,334.77,1350412353.53,49008
2018-02-16,332.50,343.12,331.64,335.49,5642637,1.425,0.43%,335.49,1907084736.01,58560
2018-02-15,324.50,334.12,322.40,334.065,5912917,11.755,3.65%,334.065,1945944023.94,62633
2018-02-14,320.84,326.17,318.52,322.31,3950743,-1.35,-0.42%,322.31,1277077358.69,49328
2018-02-13,315.02,324.19,312.5105,323.66,4560231,7.93,2.51%,323.66,1460257990.49,54939
2018-02-12,316.13,318.08,306.25,315.73,6227822,5.31,1.71%,315.73,1944052533.60,71754
2018-02-09,319.93,320.9845,294.76,310.42,12933721,-4.81,-1.53%,310.42,3961902814.08,151429
2018-02-08,343.31,348.62,314.60,315.23,10314573,-29.77,-8.63%,315.23,3391902957.76,118116
2018-02-07,338.99,346.00,335.66,345.00,6969239,11.03,3.30%,345.00,2384591136.48,82993
2018-02-06,325.21,336.22,323.50,333.97,5088438,0.84,0.25%,333.97,1681289799.81,63349
2018-02-05,337.97,344.47,333.00,333.13,4464147,-10.62,-3.09%,333.13,1510310141.61,56363
2018-02-02,348.44,351.95,340.51,343.75,3704836,-5.50,-1.57%,343.75,1278713638.49,48655
2018-02-01,351.00,359.66,348.63,349.25,4197687,-5.06,-1.43%,349.25,1484498818.42,50054
2018-01-31,347.51,356.19,345.19,354.31,6214069,8.49,2.46%,354.31,2189491443.97,61720
2018-01-30,345.14,348.27,342.17,345.82,4717700,-3.71,-1.06%,345.82,1631556488.68,49900
2018-01-29,339.85,350.85,338.28,349.53,4747149,6.68,1.95%,349.53,1641530087.14,50432
2018-01-26,341.50,344.00,335.71,342.85,4539356,5.21,1.54%,342.85,1545149727.44,54799
2018-01-25,348.27,349.20,336.40,337.64,6740303,-8.25,-2.39%,337.64,2303246530.32,73139
2018-01-24,354.58,354.75,343.52,345.89,5287478,-6.90,-1.96%,345.89,1841506774.48,64388
2018-01-23,360.00,360.50,351.00,352.79,5465414,1.23,0.35%,352.79,1938347721.04,61903
2018-01-22,349.40,357.83,349.20,351.56,6210360,1.54,0.44%,351.56,2198370620.49,64564
2018-01-19,345.00,350.5899,342.60,350.02,4888303,5.45,1.58%,350.02,1696355209.55,50446
2018-01-18,345.67,352.30,343.74,344.57,5685845,-2.59,-0.75%,344.57,1981262762.68,63057
2018-01-17,340.47,349.00,339.75,347.16,7103505,7.10,2.09%,347.16,2455578642.16,75165
2018-01-16,337.54,345.00,334.80,340.06,6474251,3.84,1.14%,340.06,2202034240.43,69630
2018-01-12,338.63,340.41,333.67,336.22,4825059,-1.73,-0.51%,336.22,1622497837.38,56049
2018-01-11,335.24,344.8099,333.26,337.95,6645484,3.15,0.94%,337.95,2261951094.10,74836
2018-01-10,332.20,337.00,330.00,334.80,4309926,1.11,0.33%,334.80,1439864887.96,50431
2018-01-09,335.16,338.80,327.405,333.69,7146631,-2.72,-0.81%,333.69,2384499060.97,89352
2018-01-08,316.00,337.0199,315.50,336.41,9859435,19.83,6.26%,336.41,3266915958.86,108256
2018-01-05,316.62,317.24,312.00,316.58,4591180,1.96,0.62%,316.58,1446516844.01,55098
2018-01-04,312.87,318.55,305.68,314.62,9946304,-2.63,-0.83%,314.62,3108992509.54,112596
2018-01-03,321.00,325.25,315.55,317.25,4521527,-3.28,-1.02%,317.25,1446672425.10,53598
2018-01-02,312.00,322.1099,311.00,320.53,4352241,9.18,2.95%,320.53,1386492653.73,54313
2017-12-29,316.18,316.41,310.00,311.35,3777155,-4.01,-1.27%,311.35,1180114455.47,40469
2017-12-28,311.75,315.82,309.54,315.36,4316347,3.72,1.19%,315.36,1352544524.46,45873
2017-12-27,316.00,317.68,310.75,311.64,4712111,-5.65,-1.78%,311.64,1475742197.90,53310
2017-12-26,323.83,323.94,316.58,317.29,4378413,-7.91,-2.43%,317.29,1396709298.53,55112
2017-12-22,329.51,330.9214,324.82,325.20,4215807,-6.46,-1.95%,325.20,1382947910.97,46156
2017-12-21,329.59,333.74,327.21,331.66,4385222,2.68,0.81%,331.66,1449971018.78,40198
2017-12-20,332.69,333.10,325.04,328.98,5953800,-2.12,-0.64%,328.98,1958901224.08,60378
2017-12-19,340.26,341.4925,330.30,331.10,6824971,-7.77,-2.29%,331.10,2281000632.57,67238
2017-12-18,344.90,346.73,337.58,338.87,5476166,-4.58,-1.33%,338.87,1873401667.62,54793
2017-12-15,342.04,343.90,335.76,343.45,6933199,5.56,1.65%,343.45,2362440753.22,59643
2017-12-14,341.01,347.44,336.90,337.89,5799916,-1.14,-0.34%,337.89,1988975395.93,61568
2017-12-13,340.93,344.22,336.50,339.03,6221461,-2.00,-0.59%,339.03,2118580725.75,63407
2017-12-12,330.45,341.44,330.03,341.03,8733199,12.12,3.68%,341.03,2942853838.60,90042
2017-12-11,314.63,329.01,313.75,328.91,7937981,13.78,4.37%,328.91,2577458263.26,77140
2017-12-08,314.60,316.98,311.26,315.13,3468458,3.89,1.25%,315.13,1091505974.10,40676
2017-12-07,312.00,318.6341,311.05,311.24,4780597,-2.02,-0.64%,311.24,1502866253.98,54335
2017-12-06,300.10,313.39,300.00,313.26,7195341,9.56,3.15%,313.26,2216971827.20,66623
2017-12-05,302.00,308.00,301.00,303.70,4646520,-1.50,-0.49%,303.70,1416234925.00,43672
2017-12-04,306.50,308.265,300.61,305.20,5835140,-1.33,-0.43%,305.20,1779641919.04,58546
2017-12-01,305.44,310.32,305.05,306.53,4292868,-2.32,-0.75%,306.53,1318529121.21,45588
2017-11-30,308.56,310.70,304.54,308.85,4351587,1.31,0.43%,308.85,1340236785.83,43674
