date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2014-10-03,188.11,189.37,187.56,188.67,3071521,1.467,0.94%,157.2701,579477765.28,24358
2014-10-02,187.66,187.78,186.24,186.91,2283619,-0.217,-0.14%,155.803,427063932.63,21840
2014-10-01,189.91,190.40,186.79,187.17,3723192,0.00,0.00%,156.0197,698521778.53,33885
2014-09-30,189.91,190.40,186.79,187.17,3705432,-2.059,-1.30%,156.0197,695189759.45,33882
2014-09-29,188.51,189.96,188.12,189.64,2344723,-0.35,-0.22%,158.0786,443683902.61,21244
2014-09-26,188.93,190.33,188.61,190.06,2494024,0.875,0.56%,158.4287,472959745.55,22805
2014-09-25,192.05,192.50,188.97,189.01,4158816,-2.751,-1.72%,157.5535,789471622.02,36850
2014-09-24,191.00,192.45,189.88,192.31,3082594,0.575,0.36%,160.3043,589854842.78,26196
2014-09-23,192.75,193.07,191.52,191.62,3301797,-1.242,-0.77%,159.7291,634435624.81,24707
2014-09-22,193.72,194.14,192.63,193.11,3317962,-0.742,-0.46%,160.9711,641686468.33,28244
2014-09-19,194.54,195.00,193.19,194.00,8854514,0.208,0.13%,161.713,1720137569.06,31230
2014-09-18,192.79,194.13,192.71,193.75,2963446,0.792,0.49%,161.5046,574099189.12,23994
2014-09-17,193.22,193.64,192.30,192.80,3214117,-0.133,-0.08%,160.7127,620089625.83,30370
2014-09-16,191.25,193.57,190.82,192.96,2561528,0.959,0.60%,160.8461,493626843.05,24482
2014-09-15,191.42,192.49,190.58,191.81,2457803,0.442,0.28%,159.8875,470607507.45,24019
2014-09-12,191.47,191.60,190.57,191.28,2900967,-0.367,-0.23%,159.4457,554322808.37,27034
2014-09-11,191.08,192.78,190.12,191.72,2299390,0.15,0.09%,159.8125,440754939.11,23319
2014-09-10,190.12,192.15,190.10,191.54,2765324,1.292,0.82%,159.6624,529113648.57,22156
2014-09-09,190.34,190.74,189.78,189.99,2403631,-0.125,-0.08%,158.3704,456910680.33,24873
2014-09-08,190.75,191.20,189.51,190.14,2525626,-0.884,-0.55%,158.4954,480073025.73,23315
2014-09-05,190.53,191.75,190.09,191.20,2261215,0.433,0.27%,159.379,432004386.33,22471
2014-09-04,191.69,192.69,190.06,190.68,2868754,-1.059,-0.66%,158.9456,548548615.38,24293
2014-09-03,192.39,192.95,191.86,191.95,1824378,0.325,0.20%,160.0042,350601597.20,18881
2014-09-02,192.68,192.97,190.93,191.56,2679659,-0.617,-0.38%,159.6791,513293027.86,25099
2014-08-29,192.28,192.75,191.14,192.30,2911097,0.25,0.16%,160.2959,559374266.45,20919
2014-08-28,191.47,192.2986,190.66,192.00,1503582,-0.208,-0.13%,160.0459,288367914.07,16000
2014-08-27,193.03,194.133,191.56,192.25,2190285,-0.617,-0.38%,160.2543,421197771.84,20117
2014-08-26,191.02,193.53,191.02,192.99,3175399,1.525,0.96%,160.8711,612202834.78,23140
2014-08-25,191.39,191.81,190.71,191.16,1726100,0.625,0.39%,159.3457,330146320.82,15697
